ric,company_name,name_bhrc,company_id,url_bhrc,category,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
RWEG.DE,RWE AG,RWE,758978,https://www.business-humanrights.org/en/companies/rwe/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RYA.I,Ryanair Holdings PLC,Ryanair,758995,https://www.business-humanrights.org/en/companies/ryanair/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RYA.I,Ryanair Holdings PLC,Ryanair,758995,https://www.business-humanrights.org/en/companies/ryanair/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RYA.I,Ryanair Holdings PLC,Ryanair,758995,https://www.business-humanrights.org/en/companies/ryanair/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAABb.ST,Saab AB,Saab Group,759501,https://www.business-humanrights.org/en/companies/saab-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAABb.ST,Saab AB,Saab Group,759501,https://www.business-humanrights.org/en/companies/saab-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAABb.ST,Saab AB,Saab Group,759501,https://www.business-humanrights.org/en/companies/saab-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SABE.MC,Banco de Sabadell SA,Banco Sabadell,756152,https://www.business-humanrights.org/en/companies/banco-sabadell/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SABE.MC,Banco de Sabadell SA,Banco Sabadell,756152,https://www.business-humanrights.org/en/companies/banco-sabadell/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SABE.MC,Banco de Sabadell SA,Banco Sabadell,756152,https://www.business-humanrights.org/en/companies/banco-sabadell/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAF.PA,Safran SA,Safran,759498,https://www.business-humanrights.org/en/companies/safran/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAF.PA,Safran SA,Safran,759498,https://www.business-humanrights.org/en/companies/safran/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAF.PA,Safran SA,Safran,759498,https://www.business-humanrights.org/en/companies/safran/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAMPO.HE,Sampo Oyj,Sampo Group,764381,https://www.business-humanrights.org/en/companies/sampo-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPO.HE,Sampo Oyj,Sampo Group,764381,https://www.business-humanrights.org/en/companies/sampo-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPO.HE,Sampo Oyj,Sampo Group,764381,https://www.business-humanrights.org/en/companies/sampo-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN.MC,Banco Santander SA,Santander,759191,https://www.business-humanrights.org/en/companies/santander/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN.MC,Banco Santander SA,Santander,759191,https://www.business-humanrights.org/en/companies/santander/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN.MC,Banco Santander SA,Santander,759191,https://www.business-humanrights.org/en/companies/santander/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
SAND.ST,Sandvik AB,Sandvik,759477,https://www.business-humanrights.org/en/companies/sandvik/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAND.ST,Sandvik AB,Sandvik,759477,https://www.business-humanrights.org/en/companies/sandvik/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAND.ST,Sandvik AB,Sandvik,759477,https://www.business-humanrights.org/en/companies/sandvik/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAPG.DE,SAP SE,SAP SE,759401,https://www.business-humanrights.org/en/companies/sap/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAPG.DE,SAP SE,SAP SE,759401,https://www.business-humanrights.org/en/companies/sap/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAPG.DE,SAP SE,SAP SE,759401,https://www.business-humanrights.org/en/companies/sap/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SASY.PA,Sanofi SA,Sanofi,759308,https://www.business-humanrights.org/en/companies/sanofi/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SASY.PA,Sanofi SA,Sanofi,759308,https://www.business-humanrights.org/en/companies/sanofi/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SASY.PA,Sanofi SA,Sanofi,759308,https://www.business-humanrights.org/en/companies/sanofi/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBMO.AS,SBM Offshore NV,SBM Offshore,761123,https://www.business-humanrights.org/en/companies/sbm-offshore/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBMO.AS,SBM Offshore NV,SBM Offshore,761123,https://www.business-humanrights.org/en/companies/sbm-offshore/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBMO.AS,SBM Offshore NV,SBM Offshore,761123,https://www.business-humanrights.org/en/companies/sbm-offshore/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBRY.L,J Sainsbury PLC,Sainsbury's,759274,https://www.business-humanrights.org/en/companies/sainsburys/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBRY.L,J Sainsbury PLC,Sainsbury's,759274,https://www.business-humanrights.org/en/companies/sainsburys/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBRY.L,J Sainsbury PLC,Sainsbury's,759274,https://www.business-humanrights.org/en/companies/sainsburys/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0
SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,SCA,759213,https://www.business-humanrights.org/en/companies/sca/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,SCA,759213,https://www.business-humanrights.org/en/companies/sca/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,SCA,759213,https://www.business-humanrights.org/en/companies/sca/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHN.PA,Schneider Electric SE,Schneider Electric S.E.,903016,https://www.business-humanrights.org/en/companies/schneider-electric-se/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHN.PA,Schneider Electric SE,Schneider Electric S.E.,903016,https://www.business-humanrights.org/en/companies/schneider-electric-se/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHN.PA,Schneider Electric SE,Schneider Electric S.E.,903016,https://www.business-humanrights.org/en/companies/schneider-electric-se/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHP.S,Schindler Holding AG,Schindler,759339,https://www.business-humanrights.org/en/companies/schindler/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHP.S,Schindler Holding AG,Schindler,759339,https://www.business-humanrights.org/en/companies/schindler/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHP.S,Schindler Holding AG,Schindler,759339,https://www.business-humanrights.org/en/companies/schindler/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCMN.S,Swisscom AG,Swisscom,763968,https://www.business-humanrights.org/en/companies/swisscom/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCMN.S,Swisscom AG,Swisscom,763968,https://www.business-humanrights.org/en/companies/swisscom/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCMN.S,Swisscom AG,Swisscom,763968,https://www.business-humanrights.org/en/companies/swisscom/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCOR.PA,Scor SE,SCOR,759548,https://www.business-humanrights.org/en/companies/scor/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCOR.PA,Scor SE,SCOR,759548,https://www.business-humanrights.org/en/companies/scor/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCOR.PA,Scor SE,SCOR,759548,https://www.business-humanrights.org/en/companies/scor/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCTS.L,Softcat PLC,Softcat plc,900770,https://www.business-humanrights.org/en/companies/softcat-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCTS.L,Softcat PLC,Softcat plc,900770,https://www.business-humanrights.org/en/companies/softcat-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCTS.L,Softcat PLC,Softcat plc,900770,https://www.business-humanrights.org/en/companies/softcat-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDFGn.DE,K+S AG,K+S Aktiengesellschaft,901043,https://www.business-humanrights.org/en/companies/ks-aktiengesellschaft/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDFGn.DE,K+S AG,K+S Aktiengesellschaft,901043,https://www.business-humanrights.org/en/companies/ks-aktiengesellschaft/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDFGn.DE,K+S AG,K+S Aktiengesellschaft,901043,https://www.business-humanrights.org/en/companies/ks-aktiengesellschaft/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR.L,Schroders PLC,Schroders,759190,https://www.business-humanrights.org/en/companies/schroders/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR.L,Schroders PLC,Schroders,759190,https://www.business-humanrights.org/en/companies/schroders/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDR.L,Schroders PLC,Schroders,759190,https://www.business-humanrights.org/en/companies/schroders/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
SEBF.PA,SEB SA,Groupe Seb,972884,https://www.business-humanrights.org/en/companies/seb-2/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEBF.PA,SEB SA,Groupe Seb,972884,https://www.business-humanrights.org/en/companies/seb-2/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEBF.PA,SEB SA,Groupe Seb,972884,https://www.business-humanrights.org/en/companies/seb-2/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SEBa.ST,Skandinaviska Enskilda Banken AB,SEB,759226,https://www.business-humanrights.org/en/companies/seb/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEBa.ST,Skandinaviska Enskilda Banken AB,SEB,759226,https://www.business-humanrights.org/en/companies/seb/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEBa.ST,Skandinaviska Enskilda Banken AB,SEB,759226,https://www.business-humanrights.org/en/companies/seb/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SECUb.ST,Securitas AB,Securitas AB Group,759472,https://www.business-humanrights.org/en/companies/securitas-ab-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SECUb.ST,Securitas AB,Securitas AB Group,759472,https://www.business-humanrights.org/en/companies/securitas-ab-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SECUb.ST,Securitas AB,Securitas AB Group,759472,https://www.business-humanrights.org/en/companies/securitas-ab-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGE.L,Sage Group PLC,Sage,759418,https://www.business-humanrights.org/en/companies/sage/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGE.L,Sage Group PLC,Sage,759418,https://www.business-humanrights.org/en/companies/sage/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGE.L,Sage Group PLC,Sage,759418,https://www.business-humanrights.org/en/companies/sage/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGEF.PA,Vinci SA,Vinci,759926,https://www.business-humanrights.org/en/companies/vinci/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SGEF.PA,Vinci SA,Vinci,759926,https://www.business-humanrights.org/en/companies/vinci/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SGEF.PA,Vinci SA,Vinci,759926,https://www.business-humanrights.org/en/companies/vinci/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
SGOB.PA,Compagnie de Saint Gobain SA,Saint-Gobain,759180,https://www.business-humanrights.org/en/companies/saint-gobain/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGOB.PA,Compagnie de Saint Gobain SA,Saint-Gobain,759180,https://www.business-humanrights.org/en/companies/saint-gobain/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGOB.PA,Compagnie de Saint Gobain SA,Saint-Gobain,759180,https://www.business-humanrights.org/en/companies/saint-gobain/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGRO.L,SEGRO PLC,Segro plc,903279,https://www.business-humanrights.org/en/companies/segro-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGRO.L,SEGRO PLC,Segro plc,903279,https://www.business-humanrights.org/en/companies/segro-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGRO.L,SEGRO PLC,Segro plc,903279,https://www.business-humanrights.org/en/companies/segro-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGSN.S,SGS SA,SGS,764803,https://www.business-humanrights.org/en/companies/sgs/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGSN.S,SGS SA,SGS,764803,https://www.business-humanrights.org/en/companies/sgs/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGSN.S,SGS SA,SGS,764803,https://www.business-humanrights.org/en/companies/sgs/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHBa.ST,Svenska Handelsbanken AB,Handelsbanken,762400,https://www.business-humanrights.org/en/companies/handelsbanken/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHBa.ST,Svenska Handelsbanken AB,Handelsbanken,762400,https://www.business-humanrights.org/en/companies/handelsbanken/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHBa.ST,Svenska Handelsbanken AB,Handelsbanken,762400,https://www.business-humanrights.org/en/companies/handelsbanken/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHCS.L,Shaftesbury Capital PLC,Shaftesbury PLC,901999,https://www.business-humanrights.org/en/companies/shaftesbury-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCS.L,Shaftesbury Capital PLC,Shaftesbury PLC,901999,https://www.business-humanrights.org/en/companies/shaftesbury-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCS.L,Shaftesbury Capital PLC,Shaftesbury PLC,901999,https://www.business-humanrights.org/en/companies/shaftesbury-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEL.L,Shell PLC,Shell plc,759139,https://www.business-humanrights.org/en/companies/shell-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEL.L,Shell PLC,Shell plc,759139,https://www.business-humanrights.org/en/companies/shell-plc/,lawsuits,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SHEL.L,Shell PLC,Shell plc,759139,https://www.business-humanrights.org/en/companies/shell-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1
SIEGn.DE,Siemens AG,Siemens,759140,https://www.business-humanrights.org/en/companies/siemens/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SIEGn.DE,Siemens AG,Siemens,759140,https://www.business-humanrights.org/en/companies/siemens/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIEGn.DE,Siemens AG,Siemens,759140,https://www.business-humanrights.org/en/companies/siemens/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
SIKA.S,Sika AG,Sika,764783,https://www.business-humanrights.org/en/companies/sika/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKA.S,Sika AG,Sika,764783,https://www.business-humanrights.org/en/companies/sika/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKA.S,Sika AG,Sika,764783,https://www.business-humanrights.org/en/companies/sika/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKAb.ST,Skanska AB,Skanska,759211,https://www.business-humanrights.org/en/companies/skanska/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKAb.ST,Skanska AB,Skanska,759211,https://www.business-humanrights.org/en/companies/skanska/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKAb.ST,Skanska AB,Skanska,759211,https://www.business-humanrights.org/en/companies/skanska/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKFb.ST,SKF AB,SKF,759520,https://www.business-humanrights.org/en/companies/skf/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKFb.ST,SKF AB,SKF,759520,https://www.business-humanrights.org/en/companies/skf/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKFb.ST,SKF AB,SKF,759520,https://www.business-humanrights.org/en/companies/skf/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SMIN.L,Smiths Group PLC,Smiths Group,759270,https://www.business-humanrights.org/en/companies/smiths-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMIN.L,Smiths Group PLC,Smiths Group,759270,https://www.business-humanrights.org/en/companies/smiths-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMIN.L,Smiths Group PLC,Smiths Group,759270,https://www.business-humanrights.org/en/companies/smiths-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN.L,Smith & Nephew PLC,Smith & Nephew,759459,https://www.business-humanrights.org/en/companies/smith-nephew/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN.L,Smith & Nephew PLC,Smith & Nephew,759459,https://www.business-humanrights.org/en/companies/smith-nephew/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN.L,Smith & Nephew PLC,Smith & Nephew,759459,https://www.business-humanrights.org/en/companies/smith-nephew/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOGN.PA,Societe Generale SA,Société Générale,759222,https://www.business-humanrights.org/en/companies/société-générale/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOGN.PA,Societe Generale SA,Société Générale,759222,https://www.business-humanrights.org/en/companies/société-générale/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOGN.PA,Societe Generale SA,Société Générale,759222,https://www.business-humanrights.org/en/companies/société-générale/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1
SOON.S,Sonova Holding AG,Sonova,764784,https://www.business-humanrights.org/en/companies/sonova/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOON.S,Sonova Holding AG,Sonova,764784,https://www.business-humanrights.org/en/companies/sonova/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOON.S,Sonova Holding AG,Sonova,764784,https://www.business-humanrights.org/en/companies/sonova/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMI.MI,Saipem SpA,Saipem,759574,https://www.business-humanrights.org/en/companies/saipem/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
